,id,host_age
3515,SRR5079024,0.210959
3516,SRR5079025,0.460274
3517,SRR5079026,0.153425
3518,SRR5079027,0.07671230000000001
3519,SRR5079028,0.153425
3520,SRR5079029,0.07671230000000001
3521,SRR5079030,0.263014
3522,SRR5079031,0.460274
3523,SRR5079032,0.153425
3524,SRR5079033,0.07671230000000001
3525,SRR5079034,0.460274
3526,SRR5079035,0.20274
3527,SRR5079036,0.153425
3528,SRR5079037,0.460274
3529,SRR5079038,0.0246575
3530,SRR5079039,0.460274
3531,SRR5079040,0.0219178
3532,SRR5079045,0.460274
3533,SRR5079046,0.07671230000000001
3534,SRR5079047,0.0219178
3535,SRR5079048,0.0191781
3536,SRR5079049,0.153425
3537,SRR5079050,0.460274
3538,SRR5079051,0.153425
3539,SRR5079052,0.153425
3540,SRR5079053,0.0191781
3541,SRR5079054,0.326027
3542,SRR5079055,0.156164
3543,SRR5079056,0.153425
3544,SRR5079057,0.0191781
3545,SRR5079058,0.460274
3546,SRR5079059,0.172603
3547,SRR5079060,0.153425
3548,SRR5079061,0.153425
3549,SRR5079062,0.460274
3550,SRR5079063,0.460274
3551,SRR5079064,0.126027
3552,SRR5079065,0.153425
3553,SRR5079066,0.0191781
3554,SRR5079067,0.460274
3555,SRR5079068,0.279452
3556,SRR5079069,0.249315
3557,SRR5079070,0.460274
3558,SRR5079071,0.460274
3559,SRR5079072,0.07671230000000001
3560,SRR5079234,0.07671230000000001
3561,SRR5079073,0.0191781
3562,SRR5079074,0.153425
3563,SRR5079075,0.230137
3564,SRR5079076,0.153425
3565,SRR5079077,0.0191781
3566,SRR5079079,0.0191781
3567,SRR5079080,0.0191781
3568,SRR5079081,0.153425
3569,SRR5079082,0.271233
3570,SRR5079083,0.460274
3571,SRR5079084,0.0191781
3572,SRR5079085,0.153425
3573,SRR5079086,0.0191781
3574,SRR5079087,0.282192
3575,SRR5079088,0.460274
3576,SRR5079089,0.0191781
3577,SRR5079090,0.364384
3578,SRR5079091,0.07671230000000001
3579,SRR5079092,0.153425
3580,SRR5079093,0.589041
3581,SRR5079094,0.07671230000000001
3582,SRR5079095,0.153425
3583,SRR5079096,0.150685
3584,SRR5079097,0.30411
3585,SRR5079098,0.0191781
3586,SRR5079099,0.306849
3587,SRR5079100,0.0191781
3588,SRR5079101,0.07671230000000001
3589,SRR5079102,0.145205
3590,SRR5079103,0.282192
3591,SRR5079104,0.145205
3592,SRR5079105,0.613699
3593,SRR5079106,0.205479
3594,SRR5079107,0.460274
3595,SRR5079108,0.07671230000000001
3596,SRR5079109,0.460274
3597,SRR5079110,0.0191781
3598,SRR5079111,0.0191781
3599,SRR5079112,0.235616
3600,SRR5079113,0.589041
3601,SRR5079114,0.34520500000000004
3602,SRR5079115,0.153425
3603,SRR5079116,0.07671230000000001
3604,SRR5079117,0.347945
3605,SRR5079118,0.0191781
3606,SRR5079119,0.25753400000000004
3607,SRR5079120,0.460274
3608,SRR5079121,0.0191781
3609,SRR5079122,0.613699
3610,SRR5079123,0.460274
3611,SRR5079124,0.07671230000000001
3612,SRR5079125,0.460274
3613,SRR5079126,0.07671230000000001
3614,SRR5079127,0.0191781
3615,SRR5079128,0.460274
3616,SRR5079129,0.0191781
3617,SRR5079130,0.0191781
3618,SRR5079131,0.460274
3619,SRR5079132,0.07671230000000001
3620,SRR5079133,0.0191781
3621,SRR5079134,0.153425
3622,SRR5079135,0.731507
3623,SRR5079136,0.07671230000000001
3624,SRR5079137,0.134247
3625,SRR5079138,0.0191781
3626,SRR5079139,0.30411
3627,SRR5079140,0.610959
3628,SRR5079141,0.594521
3629,SRR5079142,0.153425
3630,SRR5079143,0.12876700000000002
3631,SRR5079144,0.07671230000000001
3632,SRR5079145,0.306849
3633,SRR5079146,0.07671230000000001
3634,SRR5079147,0.205479
3635,SRR5079148,0.07671230000000001
3636,SRR5079149,0.312329
3637,SRR5079150,0.07671230000000001
3638,SRR5079151,0.460274
3639,SRR5079152,0.153425
3640,SRR5079153,0.287671
3641,SRR5079154,0.610959
3642,SRR5079155,0.0191781
3643,SRR5079156,0.153425
3644,SRR5079157,0.389041
3645,SRR5079158,0.0191781
3646,SRR5079159,0.460274
3647,SRR5079160,0.69589
3648,SRR5079161,0.260274
3649,SRR5079162,0.5671229999999999
3650,SRR5079163,0.0191781
3651,SRR5079164,0.153425
3652,SRR5079165,0.0191781
3653,SRR5079166,0.0191781
3654,SRR5079167,0.07671230000000001
3655,SRR5079168,0.0191781
3656,SRR5079169,0.0191781
3657,SRR5079170,0.605479
3658,SRR5079171,0.460274
3659,SRR5079172,0.221918
3660,SRR5079173,0.153425
3661,SRR5079174,0.0191781
3662,SRR5079175,0.189041
3663,SRR5079176,0.221918
3664,SRR5079177,0.153425
3665,SRR5079178,0.153425
3666,SRR5079179,0.652055
3667,SRR5079180,0.0191781
3668,SRR5079181,0.460274
3669,SRR5079182,0.183562
3670,SRR5079183,0.613699
3671,SRR5079184,0.0191781
3672,SRR5079185,0.0191781
3673,SRR5079186,0.572603
3674,SRR5079187,0.0191781
3675,SRR5079188,0.0191781
3676,SRR5079189,0.07671230000000001
3677,SRR5079190,0.112329
3678,SRR5079191,0.0191781
3679,SRR5079192,0.07671230000000001
3680,SRR5079194,0.210959
3681,SRR5079195,0.07671230000000001
3682,SRR5079196,0.460274
3683,SRR5079197,0.153425
3684,SRR5079198,0.07671230000000001
3685,SRR5079199,0.0191781
3686,SRR5079200,0.12876700000000002
3687,SRR5079201,0.153425
3688,SRR5079202,0.07671230000000001
3689,SRR5079203,0.0191781
3690,SRR5079204,0.460274
3691,SRR5079205,0.150685
3692,SRR5079206,0.191781
3693,SRR5079207,0.230137
3694,SRR5079208,0.153425
3695,SRR5079209,0.410959
3696,SRR5079210,0.153425
3697,SRR5079211,0.153425
3698,SRR5079212,0.0191781
3699,SRR5079213,0.0191781
3700,SRR5079214,0.460274
3701,SRR5079215,0.153425
3702,SRR5079216,0.230137
3703,SRR5079217,0.0191781
3704,SRR5079218,0.153425
3705,SRR5079219,0.0191781
3706,SRR5079220,0.260274
3707,SRR5079221,0.0191781
3708,SRR5079222,0.153425
3709,SRR5079223,0.460274
3710,SRR5079224,0.0191781
3711,SRR5079225,0.07671230000000001
3712,SRR5079226,0.717808
3713,SRR5079227,0.210959
3714,SRR5079228,0.460274
3715,SRR5079229,0.0191781
3716,SRR5079230,0.424658
3717,SRR5079231,0.671233
3718,SRR5079232,0.07671230000000001
3719,SRR5079233,0.07671230000000001
3720,SRR5079235,0.227397
3721,SRR5079236,0.153425
3722,SRR5079237,0.265753
3723,SRR5079238,0.5671229999999999
3724,SRR5079239,0.0191781
3725,SRR5079240,0.0191781
3726,SRR5079241,0.460274
3727,SRR5079242,0.153425
3728,SRR5079243,0.0191781
3729,SRR5079244,0.07671230000000001
3730,SRR5079245,0.0191781
3731,SRR5079246,0.652055
3732,SRR5079247,0.07671230000000001
3733,SRR5079248,0.153425
3734,SRR5079249,0.334247
3735,SRR5079250,0.227397
3736,SRR5079251,0.34520500000000004
3737,SRR5079252,0.0191781
3738,SRR5079253,0.07671230000000001
3739,SRR5079254,0.106849
3740,SRR5079255,0.460274
3741,SRR5079256,0.153425
3742,SRR5079257,0.153425
3743,SRR5079258,0.306849
3744,SRR5079259,0.07671230000000001
3745,SRR5079260,0.0191781
3746,SRR5079261,0.0191781
3747,SRR5079262,0.0191781
3748,SRR5079263,0.287671
3749,SRR5079264,0.07671230000000001
3750,SRR5079265,0.153425
3751,SRR5079266,0.0191781
3752,SRR5079267,0.07671230000000001
3753,SRR5079268,0.460274
3754,SRR5079269,0.605479
3755,SRR5079270,0.153425
3756,SRR5079271,0.153425
3757,SRR5079272,0.0191781
3758,SRR5079273,0.460274
3759,SRR5079274,0.460274
3760,SRR5079275,0.0191781
3761,SRR5079276,0.0191781
3762,SRR5079277,0.460274
3763,SRR5079278,0.153425
3764,SRR5079279,0.106849
3765,SRR5079280,0.153425
3766,SRR5079281,0.07671230000000001
3767,SRR5079282,0.460274
3768,SRR5079283,0.07671230000000001
3769,SRR5079284,0.460274
3770,SRR5079285,0.183562
3771,SRR5079286,0.460274
3772,SRR5079287,0.0191781
3773,SRR5079288,0.153425
3774,SRR5079289,0.07671230000000001
3775,SRR5079290,0.0191781
3776,SRR5431363,
3777,SRR5431364,
3778,SRR5431365,
3779,SRR5431366,
3780,SRR5431367,
3781,SRR5431368,
3782,SRR5431369,
3783,SRR5431370,
3784,SRR5431371,
3785,SRR5431372,
3786,SRR5431373,
3787,SRR5431374,
3788,SRR5431375,
3789,SRR5431376,
3790,SRR5431377,
3791,SRR5431378,
3792,SRR5431379,
3793,SRR5431380,
3794,SRR5431381,
3795,SRR5431382,
3796,SRR5431383,
3797,SRR5431384,
3798,SRR5431385,
3799,SRR5431386,
3800,SRR5431387,
3801,SRR5431388,
3802,SRR5431389,
3803,SRR5431390,
3804,SRR5431391,
3805,SRR5431392,
3806,SRR5431393,
3807,SRR5431394,
3808,SRR5431395,
3809,SRR5431396,
3810,SRR5431397,
3811,SRR5431398,
3812,SRR5431399,
3813,SRR5431400,
3814,SRR5431493,
3815,SRR5431494,
3816,SRR5431495,
3817,SRR5431496,
3818,SRR5431497,
3819,SRR5431498,
3820,SRR5431499,
3821,SRR5431500,
3822,SRR5431501,
3823,SRR5431502,
3824,SRR5431503,
3825,SRR5431504,
3826,SRR5431505,
3827,SRR5431506,
3828,SRR5431507,
3829,SRR5431508,
3830,SRR5431509,
3831,SRR5431510,
3832,SRR5431511,
3833,SRR5431512,
3834,SRR5431513,
3835,SRR5431514,
3836,SRR5431515,
3837,SRR5431516,
3838,SRR5431517,
3839,SRR5431518,
3840,SRR5431519,
3841,SRR5431520,
3842,SRR5431521,
3843,SRR5431522,
3844,SRR5431523,
3845,SRR5431524,
3846,SRR5431525,
3847,SRR5431526,
3848,SRR5431527,
3849,SRR5431528,
3850,SRR5431529,
3851,SRR5431530,
3852,SRR5431531,
3853,SRR5431532,
3854,SRR5431533,
3855,SRR5431534,
3856,SRR5431535,
3857,SRR5431536,
3858,SRR5431537,
3859,SRR5431538,
3860,SRR5431539,
3861,SRR5431540,
3862,SRR5431541,
3863,SRR5431542,
3864,SRR5431543,
3865,SRR5431544,
3866,SRR5431545,
3867,SRR5431546,
3868,SRR5431547,
3869,SRR5431548,
3870,SRR5431549,
3871,SRR5431550,
3872,SRR5431551,
3873,SRR5431552,
3874,SRR5431553,
3875,SRR5431554,
3876,SRR5431555,
3877,SRR5431556,
3878,SRR5431557,
3879,ERR634971,
3880,ERR634972,
3881,ERR634973,
3882,ERR634974,
3883,ERR634975,
3884,ERR634976,
3885,ERR634977,
3886,ERR634978,
3887,ERR634980,
3888,ERR634981,
3889,ERR634984,
3890,ERR634985,
3891,ERR634986,
3892,ERR634987,
3893,ERR634989,
3894,ERR634990,
3895,ERR634992,
3896,ERR634993,
3897,SRR3496377,
3898,SRR3496378,
3899,SRR3496379,
3900,SRR3160438,
3901,SRR3160439,
3902,SRR3160441,
3903,SRR3160442,
3904,SRR5580404,
3905,SRR5580405,
3906,SRR5580406,
3907,SRR5580407,
3908,SRR5580408,
3909,SRR5580409,
3910,SRR5580410,
3911,SRR5580411,
3912,SRR5580412,
3913,SRR5580413,
3914,SRR5580414,
3915,SRR5580415,
3916,SRR5580416,
3917,SRR5580417,
3918,SRR5580418,
3919,SRR5580419,
3920,SRR5580420,
3921,SRR5580421,
3922,SRR5580422,
3923,SRR5580423,
3924,SRR5580424,
3925,SRR5580425,
3926,SRR5580426,
3927,SRR5580427,
3928,SRR5580428,
3929,SRR5580429,
3930,SRR5580430,
3931,SRR5580431,
3932,SRR5580432,
3933,SRR5580433,
3934,SRR5580434,
3935,SRR5580435,
3936,SRR5580436,
3937,SRR5580437,
3938,SRR5580438,
3939,SRR5580439,
3940,SRR5580440,
3941,SRR5580441,
3942,SRR5580442,
3943,SRR5580443,
3944,SRR5580444,
3945,SRR5580445,
3946,SRR5580446,
3947,SRR5580447,
3948,SRR5580448,
3949,SRR5580449,
3950,SRR5580450,
3951,SRR5580451,
3952,SRR5580452,
3953,SRR5580453,
3954,SRR5580454,
3955,SRR5580455,
3956,SRR5580456,
3957,SRR5580457,
3958,SRR5580458,
3959,SRR5580459,
3960,SRR5580460,
3961,SRR5580461,
3962,SRR5580462,
3963,SRR5580463,
3964,SRR5580464,
3965,SRR5580465,
3966,SRR5580466,
3967,SRR5580467,
3968,SRR5580468,
3969,SRR5580469,
3970,SRR5580470,
3971,SRR5580471,
3972,SRR5580472,
3973,SRR5580473,
3974,SRR5580474,
3975,SRR5580475,
3976,SRR5580476,
3977,SRR5580477,
3978,SRR5580478,
3979,SRR5580479,
3980,SRR5580480,
3981,SRR5580481,
3982,SRR5580482,
3983,SRR5580483,
3984,SRR5580484,
3985,SRR5580485,
3986,SRR5580486,
3987,SRR5580487,
3988,SRR5580488,
3989,SRR5580489,
3990,SRR5580490,
3991,SRR5580491,
3992,SRR5580492,
3993,SRR5580493,
3994,SRR5580494,
3995,SRR5580495,
3996,SRR5580496,
3997,SRR5580497,
3998,SRR5580498,
3999,SRR5580499,
4000,SRR5580500,
4001,SRR5580501,
4002,SRR5580502,
4003,SRR5580503,
4004,SRR5580504,
4005,SRR5580505,
4006,SRR5580506,
4007,SRR5580507,
4008,SRR5580508,
4009,SRR5580509,
4010,SRR5580510,
4011,SRR5580511,
4012,SRR5580512,
4013,SRR5580513,
4014,SRR5580514,
4015,SRR5580515,
4016,SRR5580516,
4017,SRR5580517,
4018,SRR5580518,
4019,SRR5580519,
4020,SRR5580520,
4021,SRR5580521,
4022,SRR5580522,
4023,SRR5580523,
4024,SRR5580524,
4025,SRR5580525,
4026,SRR5580526,
4027,SRR5580527,
4028,SRR5580528,
4029,SRR5580529,
4030,SRR5580530,
4031,SRR5580531,
4032,SRR5580532,
4033,SRR5580533,
4034,SRR5580534,
4035,SRR5580535,
4036,SRR5580536,
4037,SRR5580537,
4038,SRR5580538,
4039,SRR5580539,
4040,SRR5580540,
4041,SRR5580541,
4042,SRR5580542,
4043,SRR5580543,
4044,SRR5580544,
4045,SRR5580545,
4046,SRR5580546,
4047,SRR5580547,
4048,SRR5580548,
4049,SRR5580549,
4050,SRR5580550,
4051,SRR5580551,
4052,SRR5580552,
4053,SRR5580553,
4054,SRR5580554,
4055,SRR5580555,
4056,SRR5580556,
4057,SRR5580557,
4058,SRR5580558,
4059,SRR5580559,
4060,SRR5580560,
4061,SRR5580561,
4062,SRR5580562,
4063,SRR5580563,
4064,SRR5580564,
4065,SRR5580565,
4066,SRR5580566,
4067,SRR5580567,
4068,SRR5580568,
4069,SRR5580569,
4070,SRR5580570,
4071,SRR5580571,
4072,SRR5580572,
4073,SRR5580573,
4074,SRR5580574,
4075,SRR5580575,
4076,SRR5580576,
4077,SRR5580577,
4078,SRR5580578,
4079,SRR5580579,
4080,SRR5580580,
4081,SRR5580581,
4082,SRR5580582,
4083,SRR5580583,
4084,SRR5580584,
4085,SRR5580585,
4086,SRR5580586,
4087,SRR5580587,
4088,SRR5580588,
4089,SRR5580589,
4090,SRR5580590,
4091,SRR5580591,
4092,SRR5580592,
4093,SRR5580593,
4094,SRR5580594,
4095,SRR5580595,
4096,SRR5580596,
4097,SRR5580597,
4098,SRR5580598,
4099,SRR5580599,
4100,SRR5580600,
4101,SRR5580601,
4102,SRR5580602,
4103,SRR5580603,
4104,SRR5580604,
4105,SRR5580605,
4106,SRR5580606,
4107,SRR5580607,
4108,SRR5580608,
4109,SRR5580609,
4110,SRR5580610,
4111,SRR5580611,
4112,SRR5580612,
4113,SRR5580613,
4114,SRR5580614,
4115,SRR5580615,
4116,SRR5580616,
4117,SRR5580617,
4118,SRR5580618,
4119,SRR5580619,
4120,SRR5580620,
4121,SRR5580621,
4122,SRR5580622,
4123,SRR5580623,
4124,SRR5580624,
4125,SRR5580625,
4126,SRR5580626,
4127,SRR5580627,
4128,SRR5580628,
4129,SRR5580629,
4130,SRR5580630,
4131,SRR5580631,
4132,SRR5580632,
4133,SRR5580633,
4134,SRR5580634,
4135,SRR5580635,
4136,SRR5580636,
4137,SRR5580637,
4138,SRR5580638,
4139,SRR5580639,
4140,SRR5580640,
4141,SRR5580641,
4142,SRR5580642,
4143,SRR5580643,
4144,SRR5580644,
4145,SRR5580645,
4146,SRR5580646,
4147,SRR5580647,
4148,SRR5580648,
4149,SRR5580649,
4150,SRR5580650,
4151,SRR5580651,
4152,SRR5580652,
4153,SRR5601899,
4154,SRR5601900,
4155,SRR5601901,
4156,SRR5601902,
4157,SRR5601903,
4158,SRR5601904,
4159,SRR5601905,
4160,SRR5601906,
4161,SRR5601907,
4162,SRR5601908,
4163,SRR5601909,
4164,SRR5601910,
4165,SRR5601911,
4166,SRR5601913,
4167,SRR5601914,
4168,SRR5601915,
4169,SRR5601916,
4170,SRR5601917,
4171,SRR5601918,
4172,SRR5601919,
4173,SRR5601920,
4174,SRR5601922,
4175,SRR5601923,
4176,SRR5601924,
4177,SRR5601925,
4178,SRR5601926,
4179,SRR5601927,
4180,SRR5601928,
4181,SRR5601929,
4182,SRR5601930,
4183,SRR5601931,
4184,SRR5601932,
4185,SRR5601933,
4186,SRR5601934,
4187,SRR5601935,
4188,SRR5601936,
4189,SRR5601937,
4190,SRR5601938,
4191,SRR5601939,
4192,SRR5601940,
4193,SRR5601941,
4194,SRR5601942,
4195,SRR5601943,
4196,SRR5601944,
4197,SRR5601945,
4198,SRR5601946,
4199,SRR5601947,
4200,SRR5601948,
4201,SRR5601949,
4202,SRR5601950,
4203,SRR5601951,
4204,SRR5601952,
4205,SRR5601953,
4206,SRR5601954,
4207,SRR5601955,
4208,SRR5601957,
4209,SRR5601958,
4210,SRR5601959,
4211,SRR5601960,
4212,SRR5601962,
4213,SRR5601963,
4214,SRR5601964,
4215,SRR5601965,
4216,SRR5601967,
4217,SRR5601969,
4218,SRR5601970,
4219,SRR5601971,
4220,SRR5601972,
4221,SRR5601973,
4222,SRR5601974,
4223,SRR5601975,
4224,SRR5601976,
4225,SRR5601977,
4226,SRR5601978,
4227,SRR5601979,
4228,SRR5601980,
4229,SRR5601981,
4230,SRR5601982,
4231,SRR5601983,
4232,SRR5601984,
4233,SRR5601985,
4234,SRR5601986,
4235,SRR5601987,
4236,SRR5601988,
4237,SRR5601989,
4238,SRR5601990,
4239,SRR5601992,
4240,SRR5601993,
4241,SRR5601994,
4242,SRR5601995,
4243,SRR5601996,
4244,SRR5601997,
4245,SRR5601998,
4246,SRR5601999,
4247,SRR5602000,
4248,SRR5602001,
4249,SRR5602002,
4250,SRR5602003,
4251,SRR5602004,
4252,SRR5602005,
4253,SRR5602006,
4254,SRR5602007,
4255,SRR5602008,
4256,SRR5602009,
4257,SRR5602010,
4258,SRR5602011,
4259,SRR5602012,
4260,SRR5602014,
4261,SRR5602015,
4262,SRR5602016,
4263,SRR5602017,
4264,SRR5602018,
4265,SRR5602019,
4266,SRR5602020,
4267,SRR5602021,
4268,SRR5602022,
4269,SRR5602023,
4270,SRR5602025,
4271,SRR5602026,
4272,SRR5602027,
4273,SRR5602028,
4274,SRR5602029,
4275,SRR5602030,
4276,SRR5602031,
4277,SRR5602032,
4278,SRR5602033,
4279,SRR5602034,
4280,SRR5602035,
4281,SRR5602036,
4282,SRR5602038,
4283,SRR5602039,
4284,SRR5602040,
4285,SRR5602041,
4286,SRR5602042,
4287,SRR5602043,
4288,SRR5602044,
4289,SRR5602045,
4290,SRR5602046,
4291,SRR5602047,
4292,SRR5602048,
4293,SRR5602049,
4294,SRR5602050,
4295,SRR5602051,
4296,SRR5602052,
4297,SRR5602053,
4298,SRR5602054,
4299,SRR5602055,
4300,SRR5602056,
4301,SRR5602057,
4302,SRR5602058,
4303,SRR5602060,
4304,SRR5602062,
4305,SRR5602063,
4306,SRR5602064,
4307,SRR5602065,
4308,SRR5602066,
4309,SRR5602068,
4310,SRR5602069,
4311,SRR5602070,
4312,SRR5602071,
4313,SRR5602072,
4314,SRR5602073,
4315,SRR5602074,
4316,SRR5602075,
4317,SRR5602076,
4318,SRR5602077,
4319,SRR5602078,
4320,SRR5602079,
4321,SRR5602080,
4322,SRR5602081,
4323,SRR5602082,
4324,SRR5602083,
4325,SRR5602084,
4326,SRR5602085,
4327,SRR5602086,
4328,SRR5602087,
4329,SRR5602088,
4330,SRR5602089,
4331,SRR5602091,
4332,SRR5602092,
4333,SRR5602093,
4334,SRR5602094,
4335,SRR5602095,
4336,SRR5602096,
4337,SRR5602097,
4338,SRR5602098,
4339,SRR5602099,
4340,SRR5602100,
4341,SRR5602101,
4342,SRR5602102,
4343,SRR5602104,
4344,SRR5602105,
4345,SRR5602106,
4346,SRR5602107,
4347,SRR5602108,
4348,SRR5602109,
4349,SRR5602110,
4350,SRR5602111,
4351,SRR5602112,
4352,SRR5602113,
4353,SRR5602114,
4354,SRR5602115,
4355,SRR5602116,
4356,SRR5602117,
4357,SRR5602118,
4358,SRR5602119,
4359,SRR5602121,
4360,SRR5602122,
4361,SRR5602329,
4362,SRR5602330,
4363,SRR5602331,
4364,SRR5602332,
4365,SRR5602333,
4366,SRR5602334,
4367,SRR5602335,
4368,SRR5602336,
4369,SRR5602337,
4370,SRR5602338,
4371,SRR5602339,
4372,SRR5602340,
4373,SRR5602341,
4374,SRR5602342,
4375,SRR5602343,
4376,SRR5602344,
4377,SRR5602345,
4378,SRR5602347,
4379,SRR5602349,
4380,SRR5602350,
4381,SRR5602351,
4382,SRR5602353,
4383,SRR5602354,
4384,SRR5602124,
4385,SRR5602125,
4386,SRR5602126,
4387,SRR5602128,
4388,SRR5602129,
4389,SRR5602130,
4390,SRR5602131,
4391,SRR5602132,
4392,SRR5602133,
4393,SRR5602134,
4394,SRR5602135,
4395,SRR5602136,
4396,SRR5602137,
4397,SRR5602138,
4398,SRR5602139,
4399,SRR5602140,
4400,SRR5602141,
4401,SRR5602142,
4402,SRR5602143,
4403,SRR5602145,
4404,SRR5602147,
4405,SRR5602148,
4406,SRR5602151,
4407,SRR5602152,
4408,SRR5602153,
4409,SRR5602154,
4410,SRR5602155,
4411,SRR5602157,
4412,SRR5602158,
4413,SRR5602159,
4414,SRR5602160,
4415,SRR5602161,
4416,SRR5602162,
4417,SRR5602164,
4418,SRR5602165,
4419,SRR5602166,
4420,SRR5602167,
4421,SRR5602168,
4422,SRR5602169,
4423,SRR5602170,
4424,SRR5602171,
4425,SRR5602172,
4426,SRR5602173,
4427,SRR5602174,
4428,SRR5602175,
4429,SRR5602176,
4430,SRR5602177,
4431,SRR5602178,
4432,SRR5602179,
4433,SRR5602180,
4434,SRR5602182,
4435,SRR5602183,
4436,SRR5602184,
4437,SRR5602186,
4438,SRR5602187,
4439,SRR5602189,
4440,SRR5602191,
4441,SRR5602192,
4442,SRR5602193,
4443,SRR5602194,
4444,SRR5602195,
4445,SRR5602196,
4446,SRR5602197,
4447,SRR5602198,
4448,SRR5602199,
4449,SRR5602201,
4450,SRR5602202,
4451,SRR5602203,
4452,SRR5602204,
4453,SRR5602205,
4454,SRR5602206,
4455,SRR5602207,
4456,SRR5602208,
4457,SRR5602210,
4458,SRR5602211,
4459,SRR5602212,
4460,SRR5602213,
4461,SRR5602214,
4462,SRR5602215,
4463,SRR5602216,
4464,SRR5602217,
4465,SRR5602218,
4466,SRR5602220,
4467,SRR5602222,
4468,SRR5602223,
4469,SRR5602224,
4470,SRR5602225,
4471,SRR5602226,
4472,SRR5602227,
4473,SRR5602228,
4474,SRR5602229,
4475,SRR5602230,
4476,SRR5602231,
4477,SRR5602232,
4478,SRR5602233,
4479,SRR5602234,
4480,SRR5602235,
4481,SRR5602236,
4482,SRR5602237,
4483,SRR5602238,
4484,SRR5602239,
4485,SRR5602240,
4486,SRR5602242,
4487,SRR5602243,
4488,SRR5602244,
4489,SRR5602245,
4490,SRR5602246,
4491,SRR5602247,
4492,SRR5602248,
4493,SRR5602249,
4494,SRR5602250,
4495,SRR5602252,
4496,SRR5602253,
4497,SRR5602255,
4498,SRR5602256,
4499,SRR5602257,
4500,SRR5602258,
4501,SRR5602260,
4502,SRR5602261,
4503,SRR5602263,
4504,SRR5602264,
4505,SRR5602265,
4506,SRR5602266,
4507,SRR5602267,
4508,SRR5602269,
4509,SRR5602270,
4510,SRR5602271,
4511,SRR5602273,
4512,SRR5602275,
4513,SRR5602276,
4514,SRR5602278,
4515,SRR5602279,
4516,SRR5602280,
4517,SRR5602281,
4518,SRR5602283,
4519,SRR5602284,
4520,SRR5602285,
4521,SRR5602286,
4522,SRR5602287,
4523,SRR5602289,
4524,SRR5602290,
4525,SRR5602292,
4526,SRR5602293,
4527,SRR5602294,
4528,SRR5602295,
4529,SRR5602296,
4530,SRR5602297,
4531,SRR5602299,
4532,SRR5602301,
4533,SRR5602302,
4534,SRR5602304,
4535,SRR5602305,
4536,SRR5602306,
4537,SRR5602308,
4538,SRR5602310,
4539,SRR5602312,
4540,SRR5602313,
4541,SRR5602314,
4542,SRR5602315,
4543,SRR5602316,
4544,SRR5602317,
4545,SRR5602318,
4546,SRR5602320,
4547,SRR5602321,
4548,SRR5602322,
4549,SRR5602323,
4550,SRR5602324,
4551,SRR5602327,
4552,SRR5602328,
4553,SRR5609946,
4554,SRR5609947,
4555,SRR5609948,
4556,SRR5609949,
4557,SRR5609951,
4558,SRR5609952,
4559,SRR5609953,
4560,SRR5609954,
4561,SRR5609955,
4562,SRR5609956,
4563,SRR5609957,
4564,SRR5609958,
4565,SRR5609960,
4566,SRR5609961,
4567,SRR5609962,
4568,SRR5609963,
4569,SRR5609966,
4570,SRR5609967,
4571,SRR5609968,
4572,SRR5609969,
4573,SRR5609970,
4574,SRR5609971,
4575,SRR5609973,
4576,SRR5609975,
4577,SRR5609976,
4578,SRR5609977,
4579,SRR5609978,
4580,SRR5609979,
4581,SRR5609980,
4582,SRR5609981,
4583,SRR5609982,
4584,SRR5609983,
4585,SRR5609985,
4586,SRR5609986,
4587,SRR5609988,
4588,SRR5609989,
4589,SRR5609990,
4590,SRR5609991,
4591,SRR5609992,
4592,SRR5609993,
4593,SRR5609994,
4594,SRR5609995,
4595,SRR5609996,
4596,SRR5609997,
4597,SRR5609998,
4598,SRR5609999,
4599,SRR5610000,
4600,SRR5610001,
4601,SRR5610002,
4602,SRR5610004,
4603,SRR5610005,
4604,SRR5610006,
4605,SRR5610007,
4606,SRR5610008,
4607,SRR5610010,
4608,SRR5610011,
4609,SRR5610012,
4610,SRR5610013,
4611,SRR5610014,
4612,SRR5610016,
4613,SRR5610017,
4614,SRR5610018,
4615,SRR5610019,
4616,SRR5610020,
4617,SRR5610023,
4618,SRR5610024,
4619,SRR5610025,
4620,SRR5610027,
4621,SRR5610028,
4622,SRR5610029,
4623,SRR5610030,
4624,SRR5610031,
4625,SRR5610032,
4626,SRR5610033,
4627,SRR5610034,
4628,SRR5610035,
4629,SRR5610036,
4630,SRR5610037,
4631,SRR5610038,
4632,SRR5610039,
4633,SRR5610040,
4634,SRR5610042,
4635,SRR5610044,
4636,SRR5610045,
4637,SRR5610046,
4638,SRR5610047,
4639,SRR5610048,
4640,SRR5610049,
4641,SRR5610050,
4642,SRR5610051,
4643,SRR5610052,
4644,SRR5610053,
4645,SRR5610055,
4646,SRR5610057,
4647,SRR5610058,
4648,SRR5610059,
4649,SRR5610060,
4650,SRR5610061,
4651,SRR5610062,
4652,SRR5610063,
4653,SRR5610064,
4654,SRR5610065,
4655,SRR5610066,
4656,SRR5610067,
4657,SRR5610068,
